,arithmetic_mu,sigma,naive_md,adjusted_md,enb,div_ratio_sqrd
1951-03-31,0.1116692479561059,0.08857610007074768,-0.1624832159894706,-0.2373285472706249,2.04396289179465,1.8811658493282584
1951-04-30,0.1095464999555273,0.08591654343559453,-0.15692632951921479,-0.22969158066177767,2.1378819201642334,1.945921097625722
1951-05-31,0.11204695413833363,0.08770189051677475,-0.15963288961681626,-0.23341551620998716,2.074365531353796,1.9027715625154804
1951-06-30,0.11171798861874296,0.08773364532782105,-0.16003628165157244,-0.2339698502652635,2.0567769086619885,1.8811212792423557
1951-07-31,0.10629820624752555,0.08511687206147078,-0.1574916692439784,-0.23047009309347644,2.1365785478452515,1.927505504112854
1951-08-31,0.10454075433792073,0.08438935414038162,-0.15682058345832206,-0.2295459218924845,2.164370513133735,1.9462323979665483
1951-09-30,0.10547973498594826,0.08473656609043961,-0.15705672352064354,-0.22987117353532555,2.1536260908732374,1.9406267639030075
1951-10-31,0.10669742632440121,0.08534705278832258,-0.15783565237817154,-0.23094360994726226,2.129712304318872,1.9239434685844707
1951-11-30,0.11150317069783246,0.0893468090526291,-0.16483791585944546,-0.24055442340445338,2.0122545874399775,1.8549342327577196
1951-12-31,0.10998991229421298,0.08844233047407288,-0.16369942017524905,-0.23899547618049405,2.0419032485644837,1.8760442715426071
1952-01-31,0.11048133000965127,0.08917456406396149,-0.1653189232001071,-0.24121264045774243,2.0201416395509946,1.861956046489634
1952-02-29,0.10976538477989531,0.08735075339656066,-0.16080282046276834,-0.2350227208294612,2.0727550083798887,1.8939789455583282
1952-03-31,0.1087930798005334,0.08841252413707733,-0.1647529357547841,-0.24043810900801438,2.0466456387586356,1.8815151060121502
1952-04-30,0.10719052005155195,0.08654530544121224,-0.16095686378776605,-0.235234227270821,2.0877794009720763,1.896230899563296
1952-05-31,0.10335511122178273,0.08551079638745229,-0.16118254676100618,-0.23554405012035942,2.108452313037395,1.899231945908277
1952-06-30,0.10125168218198122,0.08517432627985215,-0.16236793547720638,-0.23717045943054826,2.1194421175785627,1.905795141084088
1952-07-31,0.09740085388155831,0.08214041569803998,-0.1569367172345264,-0.2297058884445236,2.1852166460291262,1.9530751024409838
1952-08-31,0.10172618873115327,0.08517253894518935,-0.16187005622485834,-0.2364875338422991,2.0602053115119805,1.929543246332558
1952-09-30,0.1028003870029538,0.08514886088920871,-0.1606847117552609,-0.2348605360951252,2.0121212055972473,1.947106840403035
1952-10-31,0.09834611570885371,0.08293497644673231,-0.1584997632996526,-0.2318574368831363,2.0988269411547793,1.951192984616318
1952-11-30,0.09602445054664281,0.08275343948499586,-0.1600901023824844,-0.23404379620839194,2.0894931048136893,1.9621828025540637
1952-12-31,0.09461600113433849,0.08150243496080475,-0.15755579122231841,-0.2305583713533636,2.1929857409211255,1.975790625639543
1953-01-31,0.09839648057995323,0.08450425386734686,-0.16326861696513484,-0.23840520358881967,2.050936595957323,1.9559658624661727
1953-02-28,0.09878521200966722,0.08402968093857303,-0.16145258921249464,-0.23591469706948648,2.056806782660023,1.9723629617757972
1953-03-31,0.10190530097826464,0.0849526043908836,-0.1610317458709869,-0.23533703335198775,2.030466052075944,1.9701852178296113
1953-04-30,0.10363296755597139,0.08419278729914341,-0.15700255185297665,-0.22979656466352316,2.087030177758063,1.9794971997864437
1953-05-31,0.10807862425063378,0.08475413315641546,-0.1549282299547056,-0.2269372403894997,2.0930703711018035,1.9954647048418388
1953-06-30,0.10520344117419345,0.08432623439679644,-0.15607851102001657,-0.2285234161998017,2.0175731310913454,1.9927123200501378
1953-07-31,0.10267696217323352,0.08533125161160252,-0.16135388381455174,-0.23577922821043326,2.0051283479801545,1.958015458226236
1953-08-31,0.10397005074373379,0.08448669697891333,-0.1575864081426134,-0.2306005208038411,1.9703779935991343,1.9816761069354654
1953-09-30,0.10380266187726654,0.08478513644494606,-0.1586069147886499,-0.23200483354208162,2.016746147676632,1.9542285110680981
1953-10-31,0.10277265473093451,0.08597743294949184,-0.16317166761357568,-0.23827233858955493,2.0427750197226757,1.9261480178771067
1953-11-30,0.1015024940487586,0.08567076606156637,-0.16358031286295405,-0.2388322996215907,2.075220647868977,1.924921688488039
1953-12-31,0.10137981121069295,0.0857859197347349,-0.16404931997319339,-0.2394747472974328,2.1102305539266974,1.908542193877911
1954-01-31,0.09893371444457169,0.08302696422503551,-0.15823851570353367,-0.23149801402184558,2.2177089101880263,1.9809879560831665
1954-02-28,0.10179261930129456,0.08523319666691148,-0.1619810294532209,-0.23663977600599356,2.161884993453509,1.9611794004195173
1954-03-31,0.10174195983680201,0.08464772591120219,-0.16029705038018463,-0.2343280986909631,2.1943953346724054,1.987532935073162
1954-04-30,0.10215831355759289,0.08593001724822635,-0.1636687151906386,-0.23895341196280495,2.1658007588646493,1.9773740420482664
