,arithmetic_mu,sigma,naive_md,adjusted_md,enb,div_ratio_sqrd
2000-12-31,0.10311959644490672,0.06337786777888507,-0.09900646558286143,-0.14806876752846954,1.872419927182421,2.2184910088378493
2001-01-31,0.10388366910187051,0.06337836985792279,-0.098541186934229,-0.1473981387107313,1.8723839940713134,2.2184678642564384
2001-02-28,0.10160827246085673,0.06338152052356509,-0.09996724729075647,-0.14945283550868232,1.8721585462977537,2.2183226343492657
2001-03-31,0.10193040739482334,0.06338152021962604,-0.09974797794385501,-0.149137053305837,1.87215856804288,2.2183226483586798
2001-04-30,0.10374303087304651,0.06337833060057912,-0.09862697050216426,-0.1475218006576155,1.8723868036009557,2.2184696739088845
2001-05-31,0.10283299931011651,0.06338152033332171,-0.09919128711889724,-0.1483350937421238,1.872158559908595,2.218322643118122
2001-06-30,0.10286675287031573,0.06338152052356509,-0.09917067407259132,-0.14830539238470988,1.8721585462977537,2.2183226343492644
2001-07-31,0.09819229628453621,0.06338152044925503,-0.1022924096163066,-0.15279817951946462,1.8721585568214159,2.218322643558534
2001-08-31,0.09680129531075964,0.06337867629489775,-0.10323158699486543,-0.15414774153762825,1.872561521281227,2.218675184829441
2001-09-30,0.09617544434095271,0.0633815205235651,-0.10366522634503769,-0.15477053730056609,1.8721585462977546,2.218322634349265
2001-10-31,0.09396274870519791,0.06337820514138748,-0.10536338885711183,-0.1572074586872231,1.8726283099155054,2.2187335981209086
2001-11-30,0.09679048624081264,0.06338152037899744,-0.10324658358244919,-0.15416928319100004,1.8721585667711722,2.2183226522655777
2001-12-31,0.09955313846152253,0.06338152052356509,-0.10136612137908549,-0.1514661883276908,1.8721585462977557,2.218322634349266
2002-01-31,0.09983023529836983,0.0633788286816856,-0.10117027883507207,-0.15118444826860028,1.8725399217249636,2.218656292775765
2002-02-28,0.09835502171229935,0.06338152052356509,-0.10218164702161017,-0.15263895394006885,1.8721585462977535,2.2183226343492657
2002-03-31,0.10101501428810684,0.0633815205235651,-0.10037106207160199,-0.15003425365522333,1.8721585462977541,2.218322634349265
2002-04-30,0.09724308533752281,0.06338152037295947,-0.10293851161131544,-0.15372670755252482,1.872158567626258,2.2183226530138658
2002-05-31,0.09789499881796584,0.06338152023312305,-0.10249477137451188,-0.153089047642981,1.8721585874296507,2.218322670343836
2002-06-30,0.09730458181630496,0.06337817103061673,-0.102887656364706,-0.15365363895757228,1.8726331456917586,2.2187378272882823
2002-07-31,0.09611190300183287,0.06338152052356509,-0.10370847721474313,-0.15483264314744138,1.8721585462977537,2.218322634349265
2002-08-31,0.09274030108597442,0.06338152043872577,-0.10637739957127522,-0.15866108620872588,1.872158558312549,2.2183226448634277
2002-09-30,0.08999629869834966,0.06338152036737453,-0.10859520066751183,-0.1618364563502339,1.8721585684171884,2.2183226537060103
2002-10-31,0.08984735768246244,0.06338152034784886,-0.10871484547224043,-0.16200760578764345,1.8721585711823814,2.218322656125833
2002-11-30,0.09030667642146069,0.063377039404571,-0.10833317013410503,-0.16146157204464506,1.8727936021806986,2.218878140574341
2002-12-31,0.08860648919254235,0.06337582372865008,-0.10969549043326875,-0.1634098048297991,1.8729660400421948,2.219028898158912
2003-01-31,0.08966709787172887,0.06338152020615906,-0.10885964843252252,-0.16221472238914109,1.8721585912482426,2.2183226736854915
2003-02-28,0.08770909395609294,0.06337454337286379,-0.11041274164535957,-0.16443471411560262,1.8731477238149912,2.219187702251585
2003-03-31,0.08815487681945364,0.06338151981878641,-0.11007442000886623,-0.1639513431465841,1.8721586461072877,2.2183227216927044
2003-04-30,0.08675521062200693,0.06338152043357581,-0.11119877870172976,-0.1655572643760652,1.8721585590418814,2.2183226455016665
2003-05-31,0.08350877140771729,0.06337508680244122,-0.11401032304002377,-0.16956690614420702,1.8730706016646732,2.219120296824348
2003-06-30,0.08439521909883732,0.06337554832515153,-0.11319466458436708,-0.16840456245606694,1.8730051138923653,2.2190630545849683
2003-07-31,0.09230243307721185,0.0633815201424102,-0.10673723898714302,-0.15917665942744252,1.872158600276246,2.218322681585908
2003-08-31,0.09115544805045699,0.06338152036839019,-0.10766405177752009,-0.16050392883032225,1.8721585682733537,2.2183226535801386
2003-09-30,0.0860046310820922,0.06338152052356509,-0.11180172223272662,-0.1664178756589142,1.8721585462977546,2.2183226343492657
2003-10-31,0.09071683944677508,0.06338152028637077,-0.10801638743250697,-0.1610082535457026,1.8721585798888,2.2183226637448303
2003-11-30,0.09108490844201639,0.06338152002006649,-0.1077207155142294,-0.16058504514406194,1.8721586176023508,2.218322696748002
2003-12-31,0.09121178310940116,0.06338152021440498,-0.10761879718312882,-0.16043914260492081,1.872158590080469,2.2183226726635725
2004-01-31,0.0904330644722009,0.06337758604007855,-0.10823319179662835,-0.1613185141912068,1.8727160860343068,2.218810359254792
2004-02-29,0.08970820254758581,0.06338152052356509,-0.10882662979662808,-0.16216749674068273,1.8721585462977537,2.218322634349265
2004-03-31,0.09033439742337174,0.06338152008774504,-0.10832360393859247,-0.16144788436118357,1.8721586080178307,2.2183226883605776
2004-04-30,0.0944419530634938,0.06337771996515781,-0.10496820237474125,-0.15664063575046738,1.8726970967006116,2.218793753634397
2004-05-31,0.09451681278818941,0.06338152052356509,-0.10491746116979339,-0.15656784430110646,1.8721585462977537,2.218322634349265
2004-06-30,0.09327549426903134,0.0633815205235651,-0.10593757765481396,-0.15803072166730828,1.8721585462977544,2.218322634349265
2004-07-31,0.09235570215744301,0.06338152041512841,-0.10669346319071517,-0.15911394564741285,1.872158561654366,2.2183226477878555
2004-08-31,0.08812279593920828,0.0633815199574185,-0.11010019108971977,-0.1639881675461696,1.8721586264744488,2.218322704511985
2004-09-30,0.09054938052772668,0.06338152052356509,-0.10815090846400455,-0.16120076766833283,1.8721585462977537,2.218322634349265
2004-10-31,0.08859650573843837,0.06338152052356509,-0.10971965988905227,-0.1634443507566379,1.8721585462977537,2.2183226343492657
2004-11-30,0.092030255556188,0.06337729820067618,-0.10694894104096678,-0.15947991681911722,1.872756901700439,2.218846049966192
2004-12-31,0.09047775528055571,0.06338152038555081,-0.10820844489445854,-0.16128310243584834,1.8721585658430941,2.2183226514534162
2005-01-31,0.08906647362605379,0.06338152015850998,-0.1093421319397582,-0.1629046685072029,1.8721585979962239,2.218322679590657
2005-02-28,0.0893409201194347,0.06338152039571279,-0.10912166874531345,-0.1625894403308668,1.8721585644039747,2.2183226501940405
2005-03-31,0.09092700846770836,0.06338152045771644,-0.10784755837889803,-0.16076661277073256,1.8721585556231282,2.2183226425099107
2005-04-30,0.08947430834191702,0.06337648921586643,-0.10900025472526075,-0.16241581428255972,1.872871635662466,2.2189463672882686
